template,seed,entity_id,entity_idx,period_idx,fact_table,metric,distribution,trajectory_position,predicted_center,envelope_sigma,observed,deviation,deviation_in_sigma
healthcare,1002,p-002,1,21,fct_visits,visit_frequency,poisson,0.5,3.0,1.7362027531368565,2.0,-1.0,-0.5759695969801143
healthcare,1002,p-001,0,9,fct_visits,visit_frequency,poisson,0.45357564077452855,2.721453844647171,1.6532706802858517,0.0,-2.721453844647171,-1.646103010897544
healthcare,1002,p-002,1,9,fct_visits,visit_frequency,poisson,0.5,3.0,1.7362027531368565,4.0,1.0,0.5759695969801143
healthcare,1002,p-003,2,22,fct_visits,visit_frequency,poisson,0.7748358561247881,4.649015136748728,2.164161843193683,4.0,-0.6490151367487282,-0.29989214475335535
healthcare,1002,p-002,1,4,fct_visits,visit_frequency,poisson,0.5,3.0,1.7362027531368565,3.0,0.0,0.0
healthcare,1002,p-002,1,9,fct_visits,visit_frequency,poisson,0.5,3.0,1.7362027531368565,4.0,1.0,0.5759695969801143
healthcare,1002,p-002,1,9,fct_visits,visit_frequency,poisson,0.5,3.0,1.7362027531368565,4.0,1.0,0.5759695969801143
healthcare,1002,p-001,0,20,fct_visits,visit_frequency,poisson,0.9665315908304235,5.799189544982541,2.4192971094903486,10.0,4.200810455017459,1.736376420464705
healthcare,1002,p-002,1,21,fct_visits,visit_frequency,poisson,0.5,3.0,1.7362027531368565,2.0,-1.0,-0.5759695969801143
healthcare,1002,p-003,2,14,fct_visits,visit_frequency,poisson,0.7858192010577287,4.714915206346372,2.179560480232478,10.0,5.285084793653628,2.424839705796971
healthcare,1002,p-002,1,23,fct_visits,visit_frequency,poisson,0.5,3.0,1.7362027531368565,2.0,-1.0,-0.5759695969801143
healthcare,1002,p-003,2,9,fct_visits,visit_frequency,poisson,0.7175652941504435,4.3053917649026605,2.0820782891384098,5.0,0.6946082350973395,0.3336129283518811
healthcare,1002,p-001,0,22,fct_visits,visit_frequency,poisson,0.9914000710877353,5.948400426526412,2.4505130023611974,4.0,-1.9484004265264119,-0.79509899545484
healthcare,1002,p-001,0,3,fct_visits,visit_frequency,poisson,0.09255162183961162,0.5553097310376697,0.7455220461351132,0.0,-0.5553097310376697,-0.7448602411108701
healthcare,1002,p-003,2,11,fct_visits,visit_frequency,poisson,0.7510791439394553,4.506474863636732,2.1304854303072047,4.0,-0.5064748636367318,-0.237727447666094
healthcare,1002,p-001,0,8,fct_visits,visit_frequency,poisson,0.3810242523037575,2.2861455138225453,1.5147632989741793,3.0,0.7138544861774547,0.47126470958260464
healthcare,1002,p-002,1,19,fct_visits,visit_frequency,poisson,0.5,3.0,1.7362027531368565,4.0,1.0,0.5759695969801143
healthcare,1002,p-002,1,22,fct_visits,visit_frequency,poisson,0.5,3.0,1.7362027531368565,3.0,0.0,0.0
healthcare,1002,p-003,2,18,fct_visits,visit_frequency,poisson,0.7995959779933896,4.7975758679603375,2.198727505329952,5.0,0.20242413203966247,0.09206421966749613
healthcare,1002,p-001,0,13,fct_visits,visit_frequency,poisson,0.7258490019598004,4.355094011758802,2.0941444462884635,3.0,-1.3550940117588022,-0.6470871740297045
healthcare,1002,p-002,1,6,fct_visits,visit_frequency,poisson,0.5,3.0,1.7362027531368565,7.0,4.0,2.303878387920457
healthcare,1002,p-002,1,5,fct_visits,visit_frequency,poisson,0.5,3.0,1.7362027531368565,2.0,-1.0,-0.5759695969801143
healthcare,1002,p-002,1,20,fct_visits,visit_frequency,poisson,0.5,3.0,1.7362027531368565,4.0,1.0,0.5759695969801143
healthcare,1002,p-002,1,16,fct_visits,visit_frequency,poisson,0.5,3.0,1.7362027531368565,6.0,3.0,1.7279087909403428
healthcare,1002,p-002,1,16,fct_visits,visit_frequency,poisson,0.5,3.0,1.7362027531368565,6.0,3.0,1.7279087909403428
healthcare,1002,p-003,2,13,fct_visits,visit_frequency,poisson,0.7764529685579873,4.658717811347923,2.166435702711058,5.0,0.3412821886520767,0.15753164897762684
healthcare,1002,p-003,2,11,fct_visits,visit_frequency,poisson,0.7510791439394553,4.506474863636732,2.1304854303072047,4.0,-0.5064748636367318,-0.237727447666094
healthcare,1002,p-001,0,22,fct_visits,visit_frequency,poisson,0.9914000710877353,5.948400426526412,2.4505130023611974,4.0,-1.9484004265264119,-0.79509899545484
healthcare,1002,p-001,0,4,fct_visits,visit_frequency,poisson,0.13663149247640205,0.8197889548584123,0.906015585488034,0.0,-0.8197889548584123,-0.9048287556961011
healthcare,1002,p-002,1,23,fct_visits,visit_frequency,poisson,0.5,3.0,1.7362027531368565,2.0,-1.0,-0.5759695969801143
healthcare,1002,p-002,1,21,fct_visits,visit_frequency,poisson,0.5,3.0,1.7362027531368565,2.0,-1.0,-0.5759695969801143
healthcare,1002,p-001,0,11,fct_visits,visit_frequency,poisson,0.5977196480379308,3.5863178882275846,1.8991831322492991,3.0,-0.5863178882275846,-0.308721090805592
healthcare,1002,p-003,2,4,fct_visits,visit_frequency,poisson,0.6058507685858339,3.635104611515003,1.91213153009244,2.0,-1.6351046115150032,-0.8551214107305452
healthcare,1002,p-002,1,23,fct_visits,visit_frequency,poisson,0.5,3.0,1.7362027531368565,2.0,-1.0,-0.5759695969801143
healthcare,1002,p-001,0,8,fct_visits,visit_frequency,poisson,0.3810242523037575,2.2861455138225453,1.5147632989741793,3.0,0.7138544861774547,0.47126470958260464
healthcare,1002,p-003,2,7,fct_visits,visit_frequency,poisson,0.6769979434500437,4.061987660700263,2.0219760757015286,6.0,1.9380123392997373,0.9584744164825689
healthcare,1002,p-003,2,9,fct_visits,visit_frequency,poisson,0.7175652941504435,4.3053917649026605,2.0820782891384098,5.0,0.6946082350973395,0.3336129283518811
healthcare,1002,p-001,0,9,fct_visits,visit_frequency,poisson,0.45357564077452855,2.721453844647171,1.6532706802858517,0.0,-2.721453844647171,-1.646103010897544
healthcare,1002,p-001,0,16,fct_visits,visit_frequency,poisson,0.8669340017625428,5.201604010575257,2.2901735098956557,7.0,1.7983959894247432,0.785266261116906
healthcare,1002,p-003,2,22,fct_visits,visit_frequency,poisson,0.7748358561247881,4.649015136748728,2.164161843193683,4.0,-0.6490151367487282,-0.29989214475335535
healthcare,1002,p-001,0,23,fct_visits,treatment_adherence,beta,1.0,1.0,0.18260895855907985,1.0,0.0,0.0
healthcare,1002,p-003,2,13,fct_visits,treatment_adherence,beta,0.7764529685579873,0.7764529685579873,0.1808608262887344,0.6630262690749994,-0.11342669948298789,-0.6271490726350458
healthcare,1002,p-001,0,11,fct_visits,treatment_adherence,beta,0.5977196480379308,0.5977196480379308,0.17977113725588068,0.7198127858937545,0.12209313785582376,0.679158733262282
healthcare,1002,p-003,2,20,fct_visits,treatment_adherence,beta,0.7919484238725126,0.7919484238725126,0.1809682940068519,0.9153476992411836,0.12339927536867101,0.6818833986687127
healthcare,1002,p-001,0,12,fct_visits,treatment_adherence,beta,0.6646908921061545,0.6646908921061545,0.1801469792067298,0.8096305330258913,0.14493964091973677,0.8045632602776511
healthcare,1002,p-002,1,18,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.6342314218552835,0.13423142185528347,0.7486701293560699
healthcare,1002,p-003,2,23,fct_visits,treatment_adherence,beta,0.762892004013159,0.762892004013159,0.18076846650257142,0.8248074462869528,0.06191544227379375,0.34251240535313726
healthcare,1002,p-001,0,1,fct_visits,treatment_adherence,beta,0.024913354763703606,0.024913354763703606,0.17817694807809645,0.1047772676335164,0.07986391286981279,0.44822808860104485
healthcare,1002,p-003,2,16,fct_visits,treatment_adherence,beta,0.7975305835850617,0.7975305835850617,0.1810075130950022,0.8396520488828444,0.04212146529778271,0.2327056185544915
healthcare,1002,p-003,2,18,fct_visits,treatment_adherence,beta,0.7995959779933896,0.7995959779933896,0.18102209177575226,0.6260413204440713,-0.1735546575493182,-0.9587484922244484
healthcare,1002,p-002,1,6,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.2127937553141583,-0.28720624468584166,-1.601880792059543
healthcare,1002,p-003,2,4,fct_visits,treatment_adherence,beta,0.6058507685858339,0.6058507685858339,0.17981468235966,0.8931092432964189,0.2872584747105851,1.597525134994367
healthcare,1002,p-001,0,7,fct_visits,treatment_adherence,beta,0.31133707992140314,0.31133707992140314,0.17860884913622316,0.4850467331605474,0.17370965323914428,0.9725702510218723
healthcare,1002,p-001,0,11,fct_visits,treatment_adherence,beta,0.5977196480379308,0.5977196480379308,0.17977113725588068,0.7198127858937545,0.12209313785582376,0.679158733262282
healthcare,1002,p-003,2,16,fct_visits,treatment_adherence,beta,0.7975305835850617,0.7975305835850617,0.1810075130950022,0.8396520488828444,0.04212146529778271,0.2327056185544915
healthcare,1002,p-001,0,6,fct_visits,treatment_adherence,beta,0.24652279805402844,0.24652279805402844,0.17844682493664146,0.40423912533347506,0.15771632727944662,0.8838281506854755
healthcare,1002,p-003,2,13,fct_visits,treatment_adherence,beta,0.7764529685579873,0.7764529685579873,0.1808608262887344,0.6630262690749994,-0.11342669948298789,-0.6271490726350458
healthcare,1002,p-002,1,13,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.4542947539427119,-0.045705246057288096,-0.25491909424048187
healthcare,1002,p-001,0,19,fct_visits,treatment_adherence,beta,0.9490103011076912,0.9490103011076912,0.1821730623023211,0.9290140916498001,-0.019996209457891156,-0.10976490818772595
healthcare,1002,p-001,0,22,fct_visits,treatment_adherence,beta,0.9914000710877353,0.9914000710877353,0.18253391549943854,1.0,0.008599928912264687,0.04711414253473974
healthcare,1002,p-001,0,16,fct_visits,treatment_adherence,beta,0.8669340017625428,0.8669340017625428,0.18151735742757763,0.7846551566613534,-0.08227884510118932,-0.45328362128683586
healthcare,1002,p-001,0,12,fct_visits,treatment_adherence,beta,0.6646908921061545,0.6646908921061545,0.1801469792067298,0.8096305330258913,0.14493964091973677,0.8045632602776511
healthcare,1002,p-003,2,20,fct_visits,treatment_adherence,beta,0.7919484238725126,0.7919484238725126,0.1809682940068519,0.9153476992411836,0.12339927536867101,0.6818833986687127
healthcare,1002,p-002,1,8,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.538406424994428,0.038406424994428034,0.21421022567787737
healthcare,1002,p-001,0,18,fct_visits,treatment_adherence,beta,0.9271124646155247,0.9271124646155247,0.18199255968666547,0.9628433479399138,0.03573088332438912,0.1963315609490112
healthcare,1002,p-002,1,23,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.40459175578382095,-0.09540824421617905,-0.5321354832698642
healthcare,1002,p-003,2,18,fct_visits,treatment_adherence,beta,0.7995959779933896,0.7995959779933896,0.18102209177575226,0.6260413204440713,-0.1735546575493182,-0.9587484922244484
healthcare,1002,p-002,1,3,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.3802615752929217,-0.1197384247070783,-0.6678360452069655
healthcare,1002,p-001,0,6,fct_visits,treatment_adherence,beta,0.24652279805402844,0.24652279805402844,0.17844682493664146,0.40423912533347506,0.15771632727944662,0.8838281506854755
healthcare,1002,p-001,0,4,fct_visits,treatment_adherence,beta,0.13663149247640205,0.13663149247640205,0.17825796141998781,0.24488701795258055,0.1082555254761785,0.6072970015690977
healthcare,1002,p-002,1,7,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.3508663300424307,-0.14913366995756933,-0.8317867935486235
healthcare,1002,p-003,2,23,fct_visits,treatment_adherence,beta,0.762892004013159,0.762892004013159,0.18076846650257142,0.8248074462869528,0.06191544227379375,0.34251240535313726
healthcare,1002,p-003,2,4,fct_visits,treatment_adherence,beta,0.6058507685858339,0.6058507685858339,0.17981468235966,0.8931092432964189,0.2872584747105851,1.597525134994367
healthcare,1002,p-001,0,5,fct_visits,treatment_adherence,beta,0.1880218341095515,0.1880218341095515,0.17833282166274053,0.0,-0.1880218341095515,-1.0543310668023558
healthcare,1002,p-003,2,10,fct_visits,treatment_adherence,beta,0.7352776260722094,0.7352776260722094,0.18058528413432684,1.0,0.26472237392779063,1.465913322875629
healthcare,1002,p-001,0,22,fct_visits,treatment_adherence,beta,0.9914000710877353,0.9914000710877353,0.18253391549943854,1.0,0.008599928912264687,0.04711414253473974
healthcare,1002,p-003,2,13,fct_visits,treatment_adherence,beta,0.7764529685579873,0.7764529685579873,0.1808608262887344,0.6630262690749994,-0.11342669948298789,-0.6271490726350458
healthcare,1002,p-003,2,22,fct_visits,treatment_adherence,beta,0.7748358561247881,0.7748358561247881,0.18084972964406212,0.6534180581676472,-0.12141779795714092,-0.6713739533706151
healthcare,1002,p-003,2,15,fct_visits,treatment_adherence,beta,0.7928641446378634,0.7928641446378634,0.18097470936292584,1.0,0.20713585536213663,1.1445569167719858
healthcare,1002,p-003,2,1,fct_visits,treatment_adherence,beta,0.5270083972857567,0.5270083972857567,0.17941686739915863,0.34905017462906157,-0.1779582226566951,-0.9918700802014427
healthcare,1002,p-003,2,7,fct_visits,treatment_adherence,beta,0.6769979434500437,0.6769979434500437,0.18022029211697746,0.8797506876045529,0.20275274415450917,1.1250272750801356
healthcare,1002,p-003,2,5,fct_visits,treatment_adherence,beta,0.6306922917016128,0.6306922917016128,0.17995129389068218,0.6976632737982542,0.06697098209664143,0.37216171469889703
healthcare,1002,p-003,2,1,fct_visits,treatment_adherence,beta,0.5270083972857567,0.5270083972857567,0.17941686739915863,0.34905017462906157,-0.1779582226566951,-0.9918700802014427
healthcare,1002,p-003,2,9,fct_visits,treatment_adherence,beta,0.7175652941504435,0.7175652941504435,0.18047124886868401,0.8546623363858432,0.13709704223539976,0.7596614036574626
healthcare,1002,p-003,2,19,fct_visits,treatment_adherence,beta,0.7969781592940116,0.7969781592940116,0.18100361997556408,0.762008408767703,-0.034969750526308574,-0.1931991776243457
healthcare,1002,p-002,1,15,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.638564033802604,0.13856403380260396,0.7728350908994793
healthcare,1002,p-003,2,12,fct_visits,treatment_adherence,beta,0.7648415152671609,0.7648415152671609,0.1807816467885875,0.803785312355795,0.03894379708863405,0.2154189752136527
healthcare,1002,p-002,1,11,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.611310661110375,0.11131066111037502,0.6208305469792205
healthcare,1002,p-002,1,1,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.585601812687475,0.08560181268747502,0.47744052243549595
healthcare,1002,p-003,2,16,fct_visits,treatment_adherence,beta,0.7975305835850617,0.7975305835850617,0.1810075130950022,0.8396520488828444,0.04212146529778271,0.2327056185544915
healthcare,1002,p-001,0,8,fct_visits,treatment_adherence,beta,0.3810242523037575,0.3810242523037575,0.17882482745799466,0.6682278250709028,0.2872035727671453,1.6060609527757461
healthcare,1002,p-001,0,6,fct_visits,treatment_adherence,beta,0.24652279805402844,0.24652279805402844,0.17844682493664146,0.40423912533347506,0.15771632727944662,0.8838281506854755
healthcare,1002,p-002,1,17,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,1.0,0.5,2.7887290434992944
healthcare,1002,p-002,1,3,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.3802615752929217,-0.1197384247070783,-0.6678360452069655
healthcare,1002,p-002,1,12,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.562775694605056,0.06277569460505605,0.3501288055419236
healthcare,1002,p-001,0,0,fct_visits,treatment_adherence,beta,0.0,0.0,0.18260895855907985,0.0,0.0,0.0
healthcare,1002,p-002,1,14,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.33269002790235,-0.16730997209764997,-0.9331643569115461
healthcare,1002,p-001,0,17,fct_visits,treatment_adherence,beta,0.9000235405944407,0.9000235405944407,0.18177485949335895,0.842636080182355,-0.057387460412085645,-0.3157062564759252
healthcare,1002,p-002,1,11,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.611310661110375,0.11131066111037502,0.6208305469792205
healthcare,1002,p-002,1,18,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.6342314218552835,0.13423142185528347,0.7486701293560699
healthcare,1002,p-002,1,21,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.3776023846237575,-0.1223976153762425,-0.6826675697095665
healthcare,1002,p-001,0,9,fct_visits,treatment_adherence,beta,0.45357564077452855,0.45357564077452855,0.17909550838889898,0.25443920450961177,-0.19913643626491678,-1.1119007844267077
healthcare,1002,p-002,1,9,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.29365318198429746,-0.20634681801570254,-1.1508907288681063
healthcare,1002,p-003,2,22,fct_visits,treatment_adherence,beta,0.7748358561247881,0.7748358561247881,0.18084972964406212,0.6534180581676472,-0.12141779795714092,-0.6713739533706151
healthcare,1002,p-002,1,4,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.3306973034674237,-0.1693026965325763,-0.9442786939262856
healthcare,1002,p-002,1,9,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.29365318198429746,-0.20634681801570254,-1.1508907288681063
healthcare,1002,p-002,1,9,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.29365318198429746,-0.20634681801570254,-1.1508907288681063
healthcare,1002,p-001,0,20,fct_visits,treatment_adherence,beta,0.9665315908304235,0.9665315908304235,0.18232039121214294,0.7228247757238061,-0.2437068151066174,-1.3366953278585658
healthcare,1002,p-002,1,21,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.3776023846237575,-0.1223976153762425,-0.6826675697095665
healthcare,1002,p-003,2,14,fct_visits,treatment_adherence,beta,0.7858192010577287,0.7858192010577287,0.18092553897344996,0.8184437045014594,0.03262450344373069,0.18032005668651452
healthcare,1002,p-002,1,23,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.40459175578382095,-0.09540824421617905,-0.5321354832698642
healthcare,1002,p-003,2,9,fct_visits,treatment_adherence,beta,0.7175652941504435,0.7175652941504435,0.18047124886868401,0.8546623363858432,0.13709704223539976,0.7596614036574626
healthcare,1002,p-001,0,22,fct_visits,treatment_adherence,beta,0.9914000710877353,0.9914000710877353,0.18253391549943854,1.0,0.008599928912264687,0.04711414253473974
healthcare,1002,p-001,0,3,fct_visits,treatment_adherence,beta,0.09255162183961162,0.09255162183961162,0.17821261748361134,0.2331521318541645,0.14060051001455287,0.7889481227527713
healthcare,1002,p-003,2,11,fct_visits,treatment_adherence,beta,0.7510791439394553,0.7510791439394553,0.18068930116298826,0.5121895041493721,-0.23888963979008315,-1.3221017417882208
healthcare,1002,p-001,0,8,fct_visits,treatment_adherence,beta,0.3810242523037575,0.3810242523037575,0.17882482745799466,0.6682278250709028,0.2872035727671453,1.6060609527757461
healthcare,1002,p-002,1,19,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.3531038314593606,-0.14689616854063942,-0.819307223176097
healthcare,1002,p-002,1,22,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.7710707641865182,0.2710707641865182,1.5118858258609835
healthcare,1002,p-003,2,18,fct_visits,treatment_adherence,beta,0.7995959779933896,0.7995959779933896,0.18102209177575226,0.6260413204440713,-0.1735546575493182,-0.9587484922244484
healthcare,1002,p-001,0,13,fct_visits,treatment_adherence,beta,0.7258490019598004,0.7258490019598004,0.18052424375652543,0.9240303228391911,0.19818132087939067,1.0978100046588728
healthcare,1002,p-002,1,6,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.2127937553141583,-0.28720624468584166,-1.601880792059543
healthcare,1002,p-002,1,5,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.8175558869400741,0.3175558869400741,1.7711546496879258
healthcare,1002,p-002,1,20,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.4437461865209362,-0.056253813479063774,-0.3137532869133145
healthcare,1002,p-002,1,16,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.4608865011048141,-0.039113498895185894,-0.21815390072376495
healthcare,1002,p-002,1,16,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.4608865011048141,-0.039113498895185894,-0.21815390072376495
healthcare,1002,p-003,2,13,fct_visits,treatment_adherence,beta,0.7764529685579873,0.7764529685579873,0.1808608262887344,0.6630262690749994,-0.11342669948298789,-0.6271490726350458
healthcare,1002,p-003,2,11,fct_visits,treatment_adherence,beta,0.7510791439394553,0.7510791439394553,0.18068930116298826,0.5121895041493721,-0.23888963979008315,-1.3221017417882208
healthcare,1002,p-001,0,22,fct_visits,treatment_adherence,beta,0.9914000710877353,0.9914000710877353,0.18253391549943854,1.0,0.008599928912264687,0.04711414253473974
healthcare,1002,p-001,0,4,fct_visits,treatment_adherence,beta,0.13663149247640205,0.13663149247640205,0.17825796141998781,0.24488701795258055,0.1082555254761785,0.6072970015690977
healthcare,1002,p-002,1,23,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.40459175578382095,-0.09540824421617905,-0.5321354832698642
healthcare,1002,p-002,1,21,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.3776023846237575,-0.1223976153762425,-0.6826675697095665
healthcare,1002,p-001,0,11,fct_visits,treatment_adherence,beta,0.5977196480379308,0.5977196480379308,0.17977113725588068,0.7198127858937545,0.12209313785582376,0.679158733262282
healthcare,1002,p-003,2,4,fct_visits,treatment_adherence,beta,0.6058507685858339,0.6058507685858339,0.17981468235966,0.8931092432964189,0.2872584747105851,1.597525134994367
healthcare,1002,p-002,1,23,fct_visits,treatment_adherence,beta,0.5,0.5,0.1792931447268181,0.40459175578382095,-0.09540824421617905,-0.5321354832698642
healthcare,1002,p-001,0,8,fct_visits,treatment_adherence,beta,0.3810242523037575,0.3810242523037575,0.17882482745799466,0.6682278250709028,0.2872035727671453,1.6060609527757461
healthcare,1002,p-003,2,7,fct_visits,treatment_adherence,beta,0.6769979434500437,0.6769979434500437,0.18022029211697746,0.8797506876045529,0.20275274415450917,1.1250272750801356
healthcare,1002,p-003,2,9,fct_visits,treatment_adherence,beta,0.7175652941504435,0.7175652941504435,0.18047124886868401,0.8546623363858432,0.13709704223539976,0.7596614036574626
healthcare,1002,p-001,0,9,fct_visits,treatment_adherence,beta,0.45357564077452855,0.45357564077452855,0.17909550838889898,0.25443920450961177,-0.19913643626491678,-1.1119007844267077
healthcare,1002,p-001,0,16,fct_visits,treatment_adherence,beta,0.8669340017625428,0.8669340017625428,0.18151735742757763,0.7846551566613534,-0.08227884510118932,-0.45328362128683586
healthcare,1002,p-003,2,22,fct_visits,treatment_adherence,beta,0.7748358561247881,0.7748358561247881,0.18084972964406212,0.6534180581676472,-0.12141779795714092,-0.6713739533706151
healthcare,1002,p-001,0,23,fct_outcomes,symptom_severity,gamma,1.0,0.0,0.04,0.0,0.0,0.0
healthcare,1002,p-003,2,13,fct_outcomes,symptom_severity,gamma,0.7764529685579873,0.5365128754608305,0.3799784026395193,0.1363183975736626,-0.4001944778871679,-1.0532032218337086
healthcare,1002,p-001,0,11,fct_outcomes,symptom_severity,gamma,0.5977196480379308,0.9654728447089661,0.6837838309271465,0.6227061134908187,-0.3427667312181474,-0.5012793747307361
healthcare,1002,p-003,2,20,fct_outcomes,symptom_severity,gamma,0.7919484238725126,0.49932378270596967,0.35363970191688104,0.22873287062502098,-0.27059091208094865,-0.7651598805626976
healthcare,1002,p-001,0,12,fct_outcomes,symptom_severity,gamma,0.6646908921061545,0.8047418589452292,0.5699481598396238,0.39897981512526637,-0.40576204381996284,-0.7119279829487285
healthcare,1002,p-002,1,18,fct_outcomes,symptom_severity,gamma,0.5,1.2,0.8498846980620369,1.7112113662862174,0.5112113662862174,0.6015067307976191
healthcare,1002,p-003,2,23,fct_outcomes,symptom_severity,gamma,0.762892004013159,0.5690591903684182,0.403028915154742,0.3088111697914907,-0.26024802057692753,-0.6457303949941307
healthcare,1002,p-001,0,1,fct_outcomes,symptom_severity,gamma,0.024913354763703606,2.3402079485671115,1.657422438141949,0.8927706887600185,-1.447437259807093,-0.8733061810299495
healthcare,1002,p-003,2,16,fct_outcomes,symptom_severity,gamma,0.7975305835850617,0.4859265993958519,0.3441513176732134,0.5219393330319516,0.03601273363609969,0.10464214950440882
healthcare,1002,p-003,2,18,fct_outcomes,symptom_severity,gamma,0.7995959779933896,0.48096965281586507,0.3406406234670119,0.24320313610464955,-0.23776651671121551,-0.6979981256822739
healthcare,1002,p-002,1,6,fct_outcomes,symptom_severity,gamma,0.5,1.2,0.8498846980620369,1.5539331307256536,0.3539331307256537,0.41644840945214723
healthcare,1002,p-003,2,4,fct_outcomes,symptom_severity,gamma,0.6058507685858339,0.9459581553939986,0.669962801063625,0.835145042233656,-0.11081311316034259,-0.16540188945478315
healthcare,1002,p-001,0,7,fct_outcomes,symptom_severity,gamma,0.31133707992140314,1.6527910081886323,1.170568155795038,1.9557781216940129,0.30298711350538055,0.2588376524727813
healthcare,1002,p-001,0,11,fct_outcomes,symptom_severity,gamma,0.5977196480379308,0.9654728447089661,0.6837838309271465,0.6227061134908187,-0.3427667312181474,-0.5012793747307361
healthcare,1002,p-003,2,16,fct_outcomes,symptom_severity,gamma,0.7975305835850617,0.4859265993958519,0.3441513176732134,0.5219393330319516,0.03601273363609969,0.10464214950440882
healthcare,1002,p-001,0,6,fct_outcomes,symptom_severity,gamma,0.24652279805402844,1.8083452846703316,1.2807374885449612,3.0901221076864855,1.281776823016154,1.0008115124922075
healthcare,1002,p-003,2,13,fct_outcomes,symptom_severity,gamma,0.7764529685579873,0.5365128754608305,0.3799784026395193,0.1363183975736626,-0.4001944778871679,-1.0532032218337086
healthcare,1002,p-002,1,13,fct_outcomes,symptom_severity,gamma,0.5,1.2,0.8498846980620369,1.8479213112793216,0.6479213112793216,0.7623637803536815
healthcare,1002,p-001,0,19,fct_outcomes,symptom_severity,gamma,0.9490103011076912,0.12237527734154101,0.08667072969472801,0.19047199813543395,0.06809672079389294,0.7856945595559593
healthcare,1002,p-001,0,22,fct_outcomes,symptom_severity,gamma,0.9914000710877353,0.02063982938943525,0.014617895973910115,0.00180521112862588,-0.01883461826080937,-1.288463010984975
healthcare,1002,p-001,0,16,fct_outcomes,symptom_severity,gamma,0.8669340017625428,0.3193583957698974,0.2261815114687298,0.3538532105502479,0.03449481478035049,0.1525094361442513
healthcare,1002,p-001,0,12,fct_outcomes,symptom_severity,gamma,0.6646908921061545,0.8047418589452292,0.5699481598396238,0.39897981512526637,-0.40576204381996284,-0.7119279829487285
healthcare,1002,p-003,2,20,fct_outcomes,symptom_severity,gamma,0.7919484238725126,0.49932378270596967,0.35363970191688104,0.22873287062502098,-0.27059091208094865,-0.7651598805626976
healthcare,1002,p-002,1,8,fct_outcomes,symptom_severity,gamma,0.5,1.2,0.8498846980620369,2.562363783974589,1.3623637839745892,1.60299836799173
healthcare,1002,p-001,0,18,fct_outcomes,symptom_severity,gamma,0.9271124646155247,0.17493008492274081,0.12389200200544173,0.1830368768122546,0.008106791889513798,0.06543434409234683
healthcare,1002,p-002,1,23,fct_outcomes,symptom_severity,gamma,0.5,1.2,0.8498846980620369,1.060205845734398,-0.13979415426560204,-0.16448602332101034
healthcare,1002,p-003,2,18,fct_outcomes,symptom_severity,gamma,0.7995959779933896,0.48096965281586507,0.3406406234670119,0.24320313610464955,-0.23776651671121551,-0.6979981256822739
healthcare,1002,p-002,1,3,fct_outcomes,symptom_severity,gamma,0.5,1.2,0.8498846980620369,1.7460389422819085,0.5460389422819085,0.6424859084144267
healthcare,1002,p-001,0,6,fct_outcomes,symptom_severity,gamma,0.24652279805402844,1.8083452846703316,1.2807374885449612,3.0901221076864855,1.281776823016154,1.0008115124922075
